,Y_pred,Y_test,Difference
4113,98.861,100.0,1.139
4114,98.861,100.0,1.139
4115,96.2,100.0,3.8
4116,77.724,100.0,22.276
4117,77.724,100.0,22.276
4118,77.724,100.0,22.276
4119,96.2,100.0,3.8
4120,98.861,100.0,1.139
4121,77.724,100.0,22.276
4122,77.724,100.0,22.276
4123,77.724,100.0,22.276
4124,96.2,100.0,3.8
4125,96.2,100.0,3.8
4126,98.135,100.0,1.865
4127,96.2,100.0,3.8
4128,96.2,100.0,3.8
4129,77.724,100.0,22.276
4130,77.724,100.0,22.276
4131,77.724,100.0,22.276
4132,98.861,100.0,1.139
4133,96.2,100.0,3.8
4134,96.2,100.0,3.8
4135,96.2,100.0,3.8
4136,96.2,100.0,3.8
4137,96.2,100.0,3.8
4138,77.724,100.0,22.276
4139,77.724,100.0,22.276
4140,90.284,100.0,9.716
4141,77.013,111.6,34.587
4142,96.2,100.0,3.8
4143,96.2,100.0,3.8
4144,77.724,100.0,22.276
4145,96.2,100.0,3.8
4146,98.861,100.0,1.139
4147,77.724,100.0,22.276
4148,77.724,100.0,22.276
4149,85.085,100.0,14.915
4150,90.284,100.0,9.716
4151,96.2,100.0,3.8
4152,96.2,100.0,3.8
4153,96.2,100.0,3.8
4154,96.2,100.0,3.8
4155,96.2,100.0,3.8
4156,77.724,100.0,22.276
4157,77.724,100.0,22.276
4158,103.814,100.0,3.814
4159,96.2,100.0,3.8
4160,96.2,100.0,3.8
4161,96.2,100.0,3.8
4162,96.2,100.0,3.8
4163,77.724,100.0,22.276
4164,77.724,100.0,22.276
4165,77.724,100.0,22.276
4166,77.724,100.0,22.276
4167,96.2,100.0,3.8
4168,78.372,100.0,21.628
4169,96.2,100.0,3.8
4170,96.2,100.0,3.8
4171,96.2,100.0,3.8
4172,96.2,100.0,3.8
4173,96.2,100.0,3.8
4174,96.2,100.0,3.8
4175,96.2,100.0,3.8
4176,77.724,100.0,22.276
4177,96.2,100.0,3.8
4178,96.2,100.0,3.8
4179,77.724,100.0,22.276
4180,85.085,100.0,14.915
4181,77.724,100.0,22.276
4182,77.724,100.0,22.276
4183,96.2,100.0,3.8
4184,96.2,100.0,3.8
4185,96.2,100.0,3.8
4186,96.2,100.0,3.8
4187,77.724,100.0,22.276
4188,77.724,100.0,22.276
4189,89.623,100.0,10.377
4190,95.983,100.0,4.017
4191,96.2,100.0,3.8
4192,99.507,100.0,0.493
4193,95.983,100.0,4.017
4194,96.2,100.0,3.8
4195,96.2,100.0,3.8
4196,85.085,100.0,14.915
4197,96.2,100.0,3.8
4198,77.724,100.0,22.276
4199,77.724,100.0,22.276
4200,77.724,100.0,22.276
4201,77.724,100.0,22.276
4202,90.284,100.0,9.716
4203,96.2,100.0,3.8
4204,96.2,100.0,3.8
4205,80.665,100.0,19.335
4206,77.724,100.0,22.276
4207,77.724,100.0,22.276
4208,90.284,100.0,9.716
4209,62.695,73.51,10.815
4210,62.695,73.51,10.815
4211,106.889,59.07,47.819
4212,108.226,89.25,18.976
4213,112.66,98.44,14.22
4214,75.302,97.33,22.028
4215,92.109,109.35,17.241
4216,109.628,70.14,39.488
4217,92.853,58.4,34.453
4218,82.013,60.0,22.013
4219,88.682,60.0,28.682
4220,99.125,60.0,39.125
4221,84.738,60.0,24.738
4222,82.013,60.0,22.013
4223,82.013,60.0,22.013
4224,82.013,60.0,22.013
4225,99.125,60.0,39.125
4226,99.125,60.0,39.125
4227,89.778,60.0,29.778
4228,82.013,60.0,22.013
4229,89.778,60.0,29.778
4230,89.406,86.0,3.406
4231,89.406,86.0,3.406
4232,89.406,86.0,3.406
4233,89.406,86.0,3.406
4234,82.938,86.0,3.062
4235,89.406,86.0,3.406
4236,89.406,86.0,3.406
4237,88.909,63.0,25.909
4238,88.6,100.2,11.6
4239,89.406,86.0,3.406
4240,89.406,86.0,3.406
4241,92.657,62.0,30.657
4242,92.657,62.0,30.657
4243,92.657,62.0,30.657
4244,92.657,62.0,30.657
4245,92.657,62.0,30.657
4246,92.657,62.0,30.657
4247,92.657,62.0,30.657
4248,92.657,62.0,30.657
4249,92.657,62.0,30.657
4250,92.657,62.0,30.657
4251,92.657,62.0,30.657
4252,92.657,62.0,30.657
4253,92.657,62.0,30.657
4254,92.657,62.0,30.657
4255,92.657,62.0,30.657
4256,92.657,62.0,30.657
4257,92.657,62.0,30.657
4258,92.657,62.0,30.657
4259,92.657,62.0,30.657
4260,92.657,62.0,30.657
4261,92.657,62.0,30.657
4262,92.657,62.0,30.657
4263,89.058,60.0,29.058
4264,92.657,62.0,30.657
4265,92.657,62.0,30.657
4266,92.657,62.0,30.657
4267,92.657,62.0,30.657
4268,92.657,62.0,30.657
4269,89.058,60.0,29.058
4270,92.657,62.0,30.657
4271,92.657,62.0,30.657
4272,86.662,74.15,12.512
4273,78.899,74.15,4.749
4274,99.439,102.99,3.551
4275,93.632,68.72,24.912
4276,100.266,91.0,9.266
4277,91.135,91.0,0.135
4278,91.135,91.0,0.135
4279,100.266,91.0,9.266
4280,98.563,35.2,63.363
4281,92.265,80.85,11.415
4282,91.135,91.0,0.135
4283,91.135,91.0,0.135
4284,91.135,91.0,0.135
4285,91.135,91.0,0.135
4286,91.135,91.0,0.135
4287,91.135,91.0,0.135
4288,92.964,91.0,1.964
4289,94.697,73.0,21.697
4290,91.135,91.0,0.135
4291,98.671,73.0,25.671
4292,98.671,73.0,25.671
4293,91.135,91.0,0.135
4294,95.027,76.81,18.217
4295,91.135,91.0,0.135
4296,91.135,91.0,0.135
4297,94.697,73.0,21.697
4298,91.135,91.0,0.135
4299,97.081,0.0,97.081
4300,91.135,91.0,0.135
4301,91.135,91.0,0.135
4302,92.027,91.0,1.027
4303,97.081,73.0,24.081
4304,103.09,91.83,11.26
4305,84.298,94.5,10.202
4306,84.108,80.85,3.258
4307,81.167,80.85,0.317
4308,101.959,84.0,17.959
4309,96.999,46.54,50.459
4310,82.267,94.5,12.233
4311,92.805,94.5,1.695
4312,106.332,79.85,26.482
4313,92.535,94.5,1.965
4314,98.869,65.0,33.869
4315,101.304,109.0,7.696
4316,96.855,94.5,2.355
4317,93.132,70.0,23.132
4318,88.743,70.0,18.743
4319,100.394,112.2,11.806
4320,98.422,112.2,13.778
4321,98.422,112.2,13.778
4322,98.283,112.2,13.917
4323,100.674,90.6,10.074
4324,88.743,70.0,18.743
4325,99.223,98.0,1.223
4326,100.624,112.2,11.576
4327,100.624,112.2,11.576
4328,88.743,70.0,18.743
4329,98.283,112.2,13.917
4330,88.18,70.0,18.18
4331,100.394,56.1,44.294
4332,98.422,112.2,13.778
4333,98.283,112.2,13.917
4334,88.18,70.0,18.18
4335,100.624,112.2,11.576
4336,72.775,147.6,74.825
4337,88.666,70.0,18.666
4338,100.394,112.2,11.806
4339,100.805,90.6,10.205
4340,98.407,90.6,7.807
4341,100.394,112.2,11.806
4342,86.799,65.0,21.799
4343,88.666,70.0,18.666
4344,100.624,112.2,11.576
4345,97.548,89.25,8.298
4346,100.624,112.2,11.576
4347,100.805,90.6,10.205
4348,88.743,70.0,18.743
4349,84.603,94.5,9.897
4350,106.03,85.5,20.53
4351,84.603,94.5,9.897
4352,80.494,140.0,59.506
4353,80.494,140.0,59.506
4354,80.494,140.0,59.506
4355,80.494,140.0,59.506
4356,80.494,140.0,59.506
4357,80.494,140.0,59.506
4358,80.494,140.0,59.506
4359,80.494,140.0,59.506
4360,80.494,140.0,59.506
4361,80.494,140.0,59.506
4362,80.494,140.0,59.506
4363,100.202,63.75,36.452
4364,80.494,140.0,59.506
4365,80.494,140.0,59.506
4366,80.494,140.0,59.506
4367,80.494,140.0,59.506
4368,80.494,140.0,59.506
4369,80.494,140.0,59.506
4370,80.494,140.0,59.506
4371,80.494,140.0,59.506
4372,80.494,140.0,59.506
4373,80.494,140.0,59.506
4374,80.494,140.0,59.506
4375,80.494,140.0,59.506
4376,80.494,140.0,59.506
4377,80.494,140.0,59.506
4378,80.494,140.0,59.506
4379,80.494,140.0,59.506
4380,80.494,140.0,59.506
4381,80.494,140.0,59.506
4382,80.494,140.0,59.506
4383,80.494,140.0,59.506
4384,80.494,140.0,59.506
4385,80.494,140.0,59.506
4386,80.494,140.0,59.506
4387,80.494,140.0,59.506
4388,80.494,140.0,59.506
4389,82.358,72.25,10.108
4390,80.494,140.0,59.506
4391,80.494,140.0,59.506
4392,80.494,140.0,59.506
4393,80.494,140.0,59.506
4394,80.494,140.0,59.506
4395,80.494,140.0,59.506
4396,80.494,140.0,59.506
4397,80.494,140.0,59.506
4398,80.494,140.0,59.506
4399,80.494,140.0,59.506
4400,80.494,140.0,59.506
4401,80.494,140.0,59.506
4402,80.494,140.0,59.506
4403,80.494,140.0,59.506
4404,80.494,140.0,59.506
4405,80.494,140.0,59.506
4406,80.494,140.0,59.506
4407,80.494,140.0,59.506
4408,80.494,140.0,59.506
4409,80.494,140.0,59.506
4410,80.494,140.0,59.506
4411,80.494,140.0,59.506
4412,81.382,97.92,16.538
4413,99.807,94.5,5.307
4414,80.494,140.0,59.506
4415,80.494,140.0,59.506
4416,80.494,140.0,59.506
4417,80.494,140.0,59.506
4418,83.087,97.92,14.833
4419,83.066,106.02,22.954
4420,79.293,97.92,18.627
4421,96.605,106.93,10.325
4422,72.155,86.4,14.245
4423,82.242,114.0,31.758
4424,82.242,114.0,31.758
4425,82.242,114.0,31.758
4426,84.379,91.5,7.121
4427,82.242,114.0,31.758
4428,82.242,114.0,31.758
4429,107.17,66.53,40.64
4430,80.879,98.67,17.791
4431,91.225,94.5,3.275
4432,80.698,94.5,13.802
4433,73.055,80.75,7.695
4434,69.068,94.5,25.432
4435,79.106,94.5,15.394
4436,80.879,98.67,17.791
4437,81.119,95.67,14.551
4438,80.279,89.78,9.501
4439,101.012,124.75,23.738
4440,113.609,159.75,46.141
4441,81.008,89.25,8.242
4442,106.737,89.25,17.487
4443,82.884,0.0,82.884
4444,63.741,65.83,2.089
4445,59.807,62.0,2.193
4446,58.076,62.0,3.924
4447,56.475,62.0,5.525
4448,59.807,62.0,2.193
4449,59.807,62.0,2.193
4450,42.742,62.0,19.258
4451,59.807,62.0,2.193
4452,56.475,62.0,5.525
4453,70.242,60.0,10.242
4454,59.807,62.0,2.193
4455,36.255,62.0,25.745
4456,61.59,62.0,0.41
4457,79.172,66.53,12.642
4458,59.807,62.0,2.193
4459,59.807,62.0,2.193
4460,59.807,0.0,59.807
4461,81.377,60.0,21.377
4462,42.742,62.0,19.258
4463,59.807,62.0,2.193
4464,56.475,62.0,5.525
4465,59.807,62.0,2.193
4466,42.742,62.0,19.258
4467,40.228,0.0,40.228
4468,40.228,60.0,19.772
4469,43.091,62.0,18.909
4470,60.505,62.0,1.495
4471,56.475,62.0,5.525
4472,43.091,62.0,18.909
4473,59.807,62.0,2.193
4474,59.807,62.0,2.193
4475,59.807,62.0,2.193
4476,42.742,62.0,19.258
4477,102.895,99.71,3.185
4478,73.153,94.5,21.347
4479,84.963,100.2,15.237
4480,93.177,70.0,23.177
4481,92.296,65.0,27.296
4482,97.097,70.0,27.097
4483,97.097,70.0,27.097
4484,80.35,89.25,8.9
4485,99.64,89.25,10.39
4486,97.097,70.0,27.097
4487,93.177,70.0,23.177
4488,92.296,65.0,27.296
4489,73.689,89.25,15.561
4490,93.177,70.0,23.177
4491,73.689,89.25,15.561
4492,77.683,89.25,11.567
4493,93.177,70.0,23.177
4494,92.296,65.0,27.296
4495,81.27,70.0,11.27
4496,97.097,70.0,27.097
4497,93.177,70.0,23.177
4498,97.097,70.0,27.097
4499,97.097,70.0,27.097
4500,91.447,89.25,2.197
4501,109.159,70.83,38.329
4502,66.323,85.5,19.177
4503,73.153,94.5,21.347
4504,63.926,72.76,8.834
4505,106.55,75.6,30.95
4506,56.338,107.53,51.192
4507,90.789,0.0,90.789
4508,93.475,86.4,7.075
4509,76.754,94.05,17.296
4510,76.748,72.25,4.498
4511,76.748,72.25,4.498
4512,87.398,72.75,14.648
4513,85.173,86.0,0.827
4514,85.173,86.0,0.827
4515,84.472,72.75,11.722
4516,84.472,72.75,11.722
4517,77.055,0.0,77.055
4518,93.853,72.75,21.103
4519,93.853,72.75,21.103
4520,85.173,86.0,0.827
4521,78.861,36.38,42.481
4522,93.853,72.75,21.103
4523,85.173,86.0,0.827
4524,65.953,90.56,24.607
4525,92.866,72.75,20.116
4526,85.173,86.0,0.827
4527,93.853,72.75,21.103
4528,85.173,86.0,0.827
4529,78.861,72.75,6.111
4530,85.081,0.0,85.081
4531,86.832,72.75,14.082
4532,78.861,72.75,6.111
4533,85.173,86.0,0.827
4534,87.398,72.75,14.648
4535,85.173,86.0,0.827
4536,84.472,72.75,11.722
4537,85.173,86.0,0.827
4538,87.398,72.75,14.648
4539,85.173,86.0,0.827
4540,78.861,72.75,6.111
4541,84.472,72.75,11.722
4542,85.173,86.0,0.827
4543,87.398,72.75,14.648
4544,85.173,86.0,0.827
4545,112.925,89.25,23.675
4546,75.756,72.75,3.006
4547,84.472,72.75,11.722
4548,85.173,86.0,0.827
4549,85.173,86.0,0.827
4550,85.173,86.0,0.827
4551,84.619,89.25,4.631
4552,105.222,103.05,2.172
4553,105.242,103.05,2.192
4554,82.873,65.45,17.423
4555,76.748,72.25,4.498
4556,76.748,72.25,4.498
4557,89.107,65.45,23.657
4558,89.107,65.45,23.657
4559,93.388,72.25,21.138
4560,79.018,65.45,13.568
4561,97.327,136.0,38.673
4562,97.327,136.0,38.673
4563,93.479,108.0,14.521
4564,98.365,136.0,37.635
4565,81.784,85.0,3.216
4566,81.784,85.0,3.216
4567,93.479,108.0,14.521
4568,98.365,136.0,37.635
4569,104.497,136.0,31.503
4570,81.784,85.0,3.216
4571,81.784,85.0,3.216
4572,93.479,108.0,14.521
4573,97.327,136.0,38.673
4574,104.497,136.0,31.503
4575,81.784,85.0,3.216
4576,81.784,85.0,3.216
4577,93.479,108.0,14.521
4578,100.729,108.0,7.271
4579,98.365,136.0,37.635
4580,81.784,85.0,3.216
4581,81.784,85.0,3.216
4582,93.297,87.3,5.997
4583,98.365,136.0,37.635
4584,75.609,94.5,18.891
4585,98.365,136.0,37.635
4586,93.479,108.0,14.521
4587,93.479,108.0,14.521
4588,98.365,136.0,37.635
4589,97.327,136.0,38.673
4590,98.365,136.0,37.635
4591,97.327,136.0,38.673
4592,81.784,85.0,3.216
4593,89.535,85.0,4.535
4594,92.277,120.0,27.723
4595,81.784,85.0,3.216
4596,93.479,108.0,14.521
4597,97.327,136.0,38.673
4598,93.479,108.0,14.521
4599,102.743,160.0,57.257
4600,79.997,62.18,17.817
4601,93.479,108.0,14.521
4602,97.327,136.0,38.673
4603,75.474,94.5,19.026
4604,81.784,85.0,3.216
4605,86.491,75.0,11.491
4606,86.704,75.0,11.704
4607,86.491,75.0,11.491
4608,86.704,75.0,11.704
4609,86.704,75.0,11.704
4610,86.491,75.0,11.491
4611,86.491,75.0,11.491
4612,87.416,98.25,10.834
4613,86.491,75.0,11.491
4614,86.491,75.0,11.491
4615,73.678,94.5,20.822
4616,76.875,89.25,12.375
4617,84.711,75.0,9.711
4618,86.491,75.0,11.491
4619,86.491,75.0,11.491
4620,86.704,75.0,11.704
4621,86.491,75.0,11.491
4622,86.491,75.0,11.491
4623,84.711,75.0,9.711
4624,86.704,75.0,11.704
4625,94.977,72.75,22.227
4626,91.686,61.38,30.306
4627,79.763,119.0,39.237
4628,94.977,72.75,22.227
4629,94.977,72.75,22.227
4630,94.977,72.75,22.227
4631,94.977,72.75,22.227
4632,86.491,75.0,11.491
4633,105.879,65.0,40.879
4634,86.491,75.0,11.491
4635,74.061,85.0,10.939
4636,86.491,75.0,11.491
4637,86.491,75.0,11.491
4638,86.704,75.0,11.704
4639,86.704,75.0,11.704
4640,86.491,75.0,11.491
4641,94.977,72.75,22.227
4642,86.553,72.75,13.803
4643,94.977,72.75,22.227
4644,94.977,72.75,22.227
4645,94.977,72.75,22.227
4646,94.977,72.75,22.227
4647,94.977,72.75,22.227
4648,86.553,72.75,13.803
4649,84.821,72.75,12.071
4650,115.692,99.71,15.982
4651,104.034,137.44,33.406
4652,86.625,68.72,17.905
4653,86.277,118.8,32.523
4654,99.672,62.0,37.672
4655,58.319,62.0,3.681
4656,58.319,62.0,3.681
4657,58.319,62.0,3.681
4658,58.319,62.0,3.681
4659,82.66,70.0,12.66
4660,82.66,70.0,12.66
4661,59.116,62.0,2.884
4662,68.404,62.0,6.404
4663,73.044,62.0,11.044
4664,82.66,70.0,12.66
4665,82.66,70.0,12.66
4666,82.66,70.0,12.66
4667,68.404,62.0,6.404
4668,105.469,62.0,43.469
4669,82.66,70.0,12.66
4670,82.66,70.0,12.66
4671,82.66,70.0,12.66
4672,82.66,70.0,12.66
4673,82.66,70.0,12.66
4674,82.66,70.0,12.66
4675,68.67,62.0,6.67
4676,68.404,62.0,6.404
4677,75.194,60.0,15.194
4678,68.404,62.0,6.404
4679,68.404,62.0,6.404
4680,75.194,60.0,15.194
4681,68.404,62.0,6.404
4682,82.66,70.0,12.66
4683,82.66,70.0,12.66
4684,82.66,70.0,12.66
4685,65.193,62.0,3.193
4686,85.49,62.0,23.49
4687,58.319,62.0,3.681
4688,105.508,62.0,43.508
4689,58.742,62.0,3.258
4690,73.131,0.0,73.131
4691,82.66,70.0,12.66
4692,71.881,89.25,17.369
4693,57.919,62.0,4.081
4694,68.404,62.0,6.404
4695,73.131,0.0,73.131
4696,82.66,70.0,12.66
4697,82.66,70.0,12.66
4698,82.66,70.0,12.66
4699,65.193,62.0,3.193
4700,58.319,62.0,3.681
4701,68.404,62.0,6.404
4702,82.66,70.0,12.66
4703,82.66,70.0,12.66
4704,82.66,70.0,12.66
4705,68.404,62.0,6.404
4706,55.704,62.0,6.296
4707,82.66,70.0,12.66
4708,82.66,70.0,12.66
4709,90.223,89.25,0.973
4710,91.813,84.69,7.123
4711,93.388,89.25,4.138
4712,91.813,78.69,13.123
4713,90.223,89.25,0.973
4714,104.829,94.5,10.329
4715,106.681,92.75,13.931
4716,100.477,89.25,11.227
4717,77.446,94.5,17.054
4718,64.677,120.0,55.323
4719,72.637,103.05,30.413
4720,98.465,167.0,68.535
4721,78.571,103.05,24.479
4722,84.093,89.25,5.157
4723,84.093,89.25,5.157
4724,109.799,89.25,20.549
4725,109.799,89.25,20.549
4726,94.746,82.94,11.806
4727,92.3,65.0,27.3
4728,72.607,103.5,30.893
4729,68.255,65.0,3.255
4730,65.306,60.0,5.306
4731,68.255,65.0,3.255
4732,68.255,65.0,3.255
4733,68.691,65.0,3.691
4734,65.306,60.0,5.306
4735,65.306,60.0,5.306
4736,78.503,65.0,13.503
4737,70.522,110.0,39.478
4738,70.522,110.0,39.478
4739,71.155,103.5,32.345
4740,105.75,94.5,11.25
4741,70.522,110.0,39.478
4742,70.522,110.0,39.478
4743,70.522,110.0,39.478
4744,70.522,110.0,39.478
4745,70.522,110.0,39.478
4746,99.506,83.16,16.346
4747,70.522,110.0,39.478
4748,70.522,110.0,39.478
4749,69.41,109.0,39.59
4750,71.155,103.5,32.345
4751,70.522,110.0,39.478
4752,70.522,110.0,39.478
4753,70.522,110.0,39.478
4754,79.036,103.5,24.464
4755,70.522,110.0,39.478
4756,70.522,110.0,39.478
4757,70.522,110.0,39.478
4758,70.522,110.0,39.478
4759,70.522,110.0,39.478
4760,70.522,110.0,39.478
4761,86.851,94.5,7.649
4762,80.105,69.11,10.995
4763,91.504,65.0,26.504
4764,89.05,89.25,0.2
4765,91.222,65.0,26.222
4766,91.504,65.0,26.504
4767,66.898,60.0,6.898
4768,91.504,65.0,26.504
4769,83.166,89.25,6.084
4770,66.898,60.0,6.898
4771,70.688,89.25,18.562
4772,91.222,65.0,26.222
4773,91.222,65.0,26.222
4774,91.504,65.0,26.504
4775,91.222,65.0,26.222
4776,75.115,105.0,29.885
4777,66.898,60.0,6.898
4778,91.504,65.0,26.504
4779,51.3,75.0,23.7
4780,67.147,75.0,7.853
4781,87.263,84.0,3.263
4782,59.786,85.0,25.214
4783,59.786,85.0,25.214
4784,67.147,75.0,7.853
4785,59.786,85.0,25.214
4786,59.786,85.0,25.214
4787,59.786,85.0,25.214
4788,59.786,85.0,25.214
4789,74.246,82.8,8.554
4790,90.709,75.6,15.109
4791,103.683,98.25,5.433
4792,73.981,112.0,38.019
4793,73.981,112.0,38.019
4794,77.751,91.0,13.249
4795,57.941,112.0,54.059
4796,77.751,91.0,13.249
4797,64.075,112.0,47.925
4798,73.981,112.0,38.019
4799,77.751,91.0,13.249
4800,73.981,112.0,38.019
4801,64.075,112.0,47.925
4802,83.689,76.5,7.189
4803,73.981,112.0,38.019
4804,77.751,91.0,13.249
4805,73.981,112.0,38.019
4806,84.615,94.5,9.885
4807,77.751,91.0,13.249
4808,77.751,91.0,13.249
4809,57.941,112.0,54.059
4810,73.981,112.0,38.019
4811,64.075,112.0,47.925
4812,77.751,91.0,13.249
4813,77.751,91.0,13.249
4814,73.981,112.0,38.019
4815,64.075,112.0,47.925
4816,73.981,112.0,38.019
4817,67.147,75.0,7.853
4818,99.043,89.25,9.793
4819,105.754,94.5,11.254
4820,65.109,72.76,7.651
4821,64.792,89.25,24.458
4822,75.027,78.54,3.513
4823,125.84,87.54,38.3
4824,104.8,89.25,15.55
4825,88.134,89.25,1.116
4826,71.183,78.54,7.357
4827,55.561,0.0,55.561
4828,75.905,89.25,13.345
4829,88.162,89.25,1.088
4830,75.999,103.05,27.051
4831,105.323,65.0,40.323
4832,105.323,65.0,40.323
4833,105.323,65.0,40.323
4834,105.323,65.0,40.323
4835,105.323,65.0,40.323
4836,105.323,65.0,40.323
4837,105.323,65.0,40.323
4838,105.323,65.0,40.323
4839,105.323,65.0,40.323
4840,81.758,72.76,8.998
4841,105.323,65.0,40.323
4842,105.323,65.0,40.323
4843,105.323,65.0,40.323
4844,105.323,65.0,40.323
4845,105.323,65.0,40.323
4846,121.151,99.0,22.151
4847,69.887,89.25,19.363
4848,96.3,76.5,19.8
4849,96.3,76.5,19.8
4850,79.737,89.25,9.513
4851,81.555,89.25,7.695
4852,102.434,89.25,13.184
4853,76.771,108.0,31.229
4854,76.771,108.0,31.229
4855,77.475,70.0,7.475
4856,76.771,108.0,31.229
4857,76.771,108.0,31.229
4858,76.771,108.0,31.229
4859,77.475,70.0,7.475
4860,77.475,70.0,7.475
4861,77.475,70.0,7.475
4862,77.475,70.0,7.475
4863,77.475,70.0,7.475
4864,76.771,108.0,31.229
4865,76.771,108.0,31.229
4866,83.884,89.2,5.316
4867,77.475,70.0,7.475
4868,76.771,108.0,31.229
4869,76.771,108.0,31.229
4870,76.771,108.0,31.229
4871,76.771,108.0,31.229
4872,77.475,70.0,7.475
4873,77.475,70.0,7.475
4874,76.771,108.0,31.229
4875,76.771,108.0,31.229
4876,77.475,70.0,7.475
4877,77.475,70.0,7.475
4878,77.475,70.0,7.475
4879,76.771,108.0,31.229
4880,77.475,70.0,7.475
4881,77.475,70.0,7.475
4882,77.475,70.0,7.475
4883,77.475,70.0,7.475
4884,76.771,108.0,31.229
4885,77.475,70.0,7.475
4886,77.475,70.0,7.475
4887,76.771,108.0,31.229
4888,76.771,108.0,31.229
4889,77.475,70.0,7.475
4890,94.468,109.0,14.532
4891,77.475,70.0,7.475
4892,77.475,70.0,7.475
4893,76.771,108.0,31.229
4894,76.771,108.0,31.229
4895,77.475,70.0,7.475
4896,95.522,109.0,13.478
4897,73.432,109.0,35.568
4898,103.394,109.0,5.606
4899,103.394,109.0,5.606
4900,103.394,109.0,5.606
4901,75.417,101.5,26.083
4902,75.417,101.5,26.083
4903,75.417,101.5,26.083
4904,75.417,101.5,26.083
4905,77.475,70.0,7.475
4906,76.771,108.0,31.229
4907,78.68,87.0,8.32
4908,72.388,80.0,7.612
4909,95.522,109.0,13.478
4910,83.891,109.0,25.109
4911,103.394,109.0,5.606
4912,103.394,109.0,5.606
4913,78.68,87.0,8.32
4914,58.505,87.0,28.495
4915,72.388,80.0,7.612
4916,95.546,87.0,8.546
4917,103.394,109.0,5.606
4918,103.394,109.0,5.606
4919,73.432,109.0,35.568
4920,75.213,109.0,33.787
4921,103.394,109.0,5.606
4922,75.417,101.5,26.083
4923,75.417,101.5,26.083
4924,75.417,101.5,26.083
4925,75.417,101.5,26.083
4926,72.388,80.0,7.612
4927,72.388,80.0,7.612
4928,72.388,80.0,7.612
4929,75.213,109.0,33.787
4930,103.394,109.0,5.606
4931,103.394,109.0,5.606
4932,73.432,109.0,35.568
4933,73.432,109.0,35.568
4934,103.394,109.0,5.606
4935,97.141,87.0,10.141
4936,75.417,101.5,26.083
4937,75.417,101.5,26.083
4938,75.417,101.5,26.083
4939,75.417,101.5,26.083
4940,75.417,101.5,26.083
4941,75.417,101.5,26.083
4942,51.508,87.0,35.492
4943,103.655,87.0,16.655
4944,70.6,109.0,38.4
4945,95.522,109.0,13.478
4946,103.394,109.0,5.606
4947,73.432,109.0,35.568
4948,75.417,101.5,26.083
4949,75.417,101.5,26.083
4950,75.417,101.5,26.083
4951,75.417,101.5,26.083
4952,75.417,101.5,26.083
4953,72.388,80.0,7.612
4954,72.388,80.0,7.612
4955,73.432,109.0,35.568
4956,75.417,101.5,26.083
4957,75.417,101.5,26.083
4958,75.417,101.5,26.083
4959,75.417,101.5,26.083
4960,75.417,101.5,26.083
4961,75.417,101.5,26.083
4962,75.417,101.5,26.083
4963,75.417,101.5,26.083
4964,75.417,101.5,26.083
4965,72.388,80.0,7.612
4966,72.388,80.0,7.612
4967,76.377,87.0,10.623
4968,103.655,87.0,16.655
4969,103.394,109.0,5.606
4970,103.394,109.0,5.606
4971,103.394,109.0,5.606
4972,103.394,109.0,5.606
4973,103.394,109.0,5.606
4974,103.394,109.0,5.606
4975,75.417,101.5,26.083
4976,72.388,80.0,7.612
4977,78.68,87.0,8.32
4978,73.586,87.0,13.414
4979,72.388,80.0,7.612
4980,75.213,109.0,33.787
4981,70.6,109.0,38.4
4982,103.394,109.0,5.606
4983,73.432,109.0,35.568
4984,68.804,109.0,40.196
4985,73.432,109.0,35.568
4986,75.417,101.5,26.083
4987,75.417,101.5,26.083
4988,75.417,101.5,26.083
4989,75.417,101.5,26.083
4990,75.417,101.5,26.083
4991,75.417,101.5,26.083
4992,115.943,156.6,40.657
4993,103.394,109.0,5.606
4994,75.417,101.5,26.083
4995,75.417,101.5,26.083
4996,75.417,101.5,26.083
4997,75.417,101.5,26.083
4998,75.417,101.5,26.083
4999,72.388,80.0,7.612
5000,72.388,80.0,7.612
5001,75.417,101.5,26.083
5002,75.417,101.5,26.083
5003,75.417,101.5,26.083
5004,97.141,87.0,10.141
5005,95.522,109.0,13.478
5006,70.6,109.0,38.4
5007,95.522,109.0,13.478
5008,103.394,109.0,5.606
5009,68.089,78.54,10.451
5010,73.432,109.0,35.568
5011,103.394,109.0,5.606
5012,103.394,109.0,5.606
5013,103.394,109.0,5.606
5014,103.394,109.0,5.606
5015,103.655,87.0,16.655
5016,76.701,87.0,10.299
5017,75.417,101.5,26.083
5018,75.417,101.5,26.083
5019,75.417,101.5,26.083
5020,75.417,101.5,26.083
5021,75.417,101.5,26.083
5022,75.417,101.5,26.083
5023,75.417,101.5,26.083
5024,75.417,101.5,26.083
5025,75.417,101.5,26.083
5026,75.417,101.5,26.083
